3805, -84.98, -1.15, 10.32, -0.08, -0.51
3835, -84.92, -31.58, 10.75, -0.12, -0.75
3866, -84.85, 4.31, 11.65, 0.16, -0.82
3896, -84.94, -25.51, 10.83, -0.20, -0.63
3927, -84.93, -51.60, 10.36, -0.16, -0.71
3957, -84.86, -74.92, 10.87, -0.08, -0.78
3988, -84.67, -93.90, 11.45, -0.16, -0.94
4019, -84.87, -46.20, 11.10, 0.00, -0.55
4049, -85.11, -6.71, 10.47, 0.04, -0.47
4080, -85.07, -36.70, 10.75, -0.08, -0.71
4111, -85.55, -59.25, 11.26, -0.08, -0.20
4149, -85.87, -80.31, 11.18, -0.08, -0.27
4179, -86.27, -98.69, 10.75, -0.04, -0.24
4210, -86.26, -113.49, 10.55, -0.12, -0.55
4241, -86.70, -94.95, 11.06, 0.00, 0.16
4272, -87.10, -76.75, 11.22, 0.04, 0.16
4302, -87.48, -42.67, 10.79, 0.16, -0.08
4333, -87.66, -33.97, 10.75, 0.04, 0.35
4364, -88.38, -26.10, 11.10, 0.04, 0.24
4395, -88.55, -16.34, 11.41, 0.12, 0.24
4424, -88.86, -35.39, 10.63, -0.12, -0.08
4455, -89.10, -26.45, 10.71, 0.04, 0.16
4486, -89.20, -7.68, 11.14, 0.31, 0.08
4526, -89.44, 19.04, 11.14, 0.20, -0.16
4563, -89.88, 17.00, 10.87, 0.00, 0.00
4593, -90.10, -7.01, 10.87, -0.08, -0.04
4624, -90.20, -33.74, 11.02, -0.08, -0.16
4655, -90.10, 4.48, 11.06, 0.04, -0.35
4685, -89.92, -22.39, 10.79, -0.24, -0.35
4716, -90.10, -46.30, 10.94, -0.04, -0.08
4747, -90.03, -6.74, 10.98, 0.04, -0.31
4777, -89.68, 25.95, 11.10, 0.12, -0.63
4808, -89.94, 55.42, 10.90, 0.00, -0.04
4839, -90.00, 18.71, 10.83, -0.08, -0.20
4870, -89.87, 46.13, 11.18, 0.12, -0.39
4909, -89.60, 7.71, 10.71, -0.12, -0.63
4939, -89.62, 40.52, 10.75, 0.00, -0.27
4970, -89.37, 67.83, 10.90, 0.00, -0.55
5000, -88.68, 25.36, 11.10, -0.08, -1.06
5030, -88.67, 54.66, 10.87, 0.00, -0.43
5061, -88.35, 14.23, 10.90, -0.04, -0.75
5092, -87.82, 45.04, 10.94, 0.00, -0.98
5123, -87.32, 8.54, 10.83, -0.27, -0.94
5153, -86.86, -22.82, 10.83, -0.24, -0.98
5184, -86.34, -51.03, 10.83, -0.08, -1.10
5215, -85.63, -73.45, 10.47, -0.27, -1.29
5245, -85.49, -29.18, 10.94, 0.00, -0.90
5275, -85.42, 8.25, 11.10, 0.00, -0.78
5315, -85.06, -25.46, 10.87, -0.12, -0.98
5346, -85.13, -52.73, 10.83, -0.12, -0.63
5377, -85.26, -10.79, 11.06, 0.00, -0.59
5407, -85.34, 24.25, 10.98, 0.00, -0.59
5438, -85.17, -9.59, 10.94, -0.20, -0.78
5469, -85.37, -39.82, 10.98, -0.04, -0.47
5499, -85.58, -65.20, 11.06, -0.04, -0.43
5530, -85.41, -22.47, 11.14, 0.04, -0.82
5561, -85.74, -50.06, 10.98, -0.04, -0.31
5592, -85.86, -72.93, 10.90, -0.08, -0.47
